date,latitude,longitude,tavg
2015-06-22,40.71861190903585,-74.10918313955906,27.1
2015-12-25,40.737854571001215,-73.83776457652309,15.0
2016-11-22,40.509309063373685,-74.20538682136342,4.0
2015-06-13,40.53921741695114,-74.2496605597139,27.8
2015-04-16,40.787777040588566,-73.80555106643128,13.8
2015-04-28,40.56346697963915,-73.81374114402935,14.6
2015-11-06,40.88275505136587,-74.13659786819281,20.8
2016-02-21,40.71262273955888,-73.95125257344651,10.5
2016-06-26,40.89578374109488,-73.99899478123334,24.3
2016-11-09,40.708828691147886,-73.87502553015867,12.7
2016-06-02,40.59282027141687,-74.18042539149833,19.9
2015-09-19,40.79872407991141,-73.72206144569414,22.8
2015-07-22,40.71861568082081,-73.8061216827594,26.6
2015-07-13,40.56158525472534,-74.06174641886095,26.1
2015-09-04,40.62906211487916,-73.99556356663923,27.0
2015-09-24,40.70670374471331,-73.99792033054902,20.3
2016-02-21,40.5470326866945,-73.84299721739623,9.7
2015-07-19,40.89432317598359,-74.0556360613848,29.5
2015-05-16,40.537372172494464,-73.9959324726935,19.4
2015-05-08,40.616104767260204,-74.18649804500721,19.2
2015-04-21,40.546858178779935,-73.71211949795631,14.4
2016-10-27,40.81359579254069,-74.1943335310644,5.5
2015-04-20,40.81406609930707,-73.70870497929242,10.6
2015-01-17,40.62170392875778,-73.8265374534554,-4.9
2016-08-30,40.55081529743958,-74.02143964152026,25.2
2015-01-09,40.78002574732576,-73.9499868885517,-5.1
2016-12-13,40.8610809295481,-73.76493530196794,2.9
2015-12-24,40.683749692994816,-73.81874953047985,16.4
2015-06-20,40.70618769530387,-73.78528221975799,22.3
2016-12-19,40.63730152376827,-73.82576952304898,-0.4
2016-06-20,40.70498012087229,-73.97494936526196,23.1
2016-06-05,40.58391204507602,-73.81511535449185,20.1
2016-12-30,40.70026755717961,-74.22969647430278,3.5
2015-09-05,40.849905440116345,-74.02313511122718,23.0
2016-05-16,40.58468706182429,-74.00895791815135,11.0
2015-05-10,40.67528922095456,-73.74092942991074,17.9
2015-06-04,40.59229140400595,-73.71293994283411,15.1
2015-06-19,40.56174758803798,-74.25469662720562,23.6
2015-10-19,40.84226387217427,-73.9445555323585,5.8
2015-02-17,40.680200714461165,-73.72547114393213,-6.4
2016-09-26,40.74381074897741,-73.827839249101,16.8
2016-09-28,40.853756105149024,-74.19068537481284,15.3
2016-04-09,40.66005429143174,-74.17398144359011,4.3
2015-06-26,40.911795865153664,-74.23312609304405,22.5
2016-05-07,40.87311623463918,-74.10709780826163,11.5
2016-04-09,40.87604125933751,-73.87963800987792,3.5
2016-05-03,40.7427896379503,-73.84793765320141,11.8
2015-07-28,40.71883378032354,-74.06492137585155,27.8
2016-04-11,40.538878580406966,-74.14033851396091,10.8
2015-11-13,40.55301303266732,-73.71921326500781,13.9
2015-04-14,40.88486375795996,-74.08345752333283,15.5
2016-04-30,40.785067608384274,-73.89894829698865,11.3
2016-03-20,40.711618054781155,-73.90033783544736,3.7
2016-06-03,40.72004473033075,-74.24650506629625,19.2
2016-06-09,40.6218836134804,-73.76842207527802,17.6
2015-12-21,40.799754133411575,-74.08201647449337,6.7
2016-04-23,40.60753381641081,-73.82844735293345,17.7
2016-05-19,40.501558912815646,-73.87212248311563,14.1
2015-07-31,40.70501705499113,-73.73514700912318,27.4
2016-07-22,40.68023934076734,-73.87745087665634,28.8
2015-12-19,40.52630665180712,-74.20373038103774,3.3
2016-04-04,40.50651720709919,-74.12728181051266,4.9
2016-12-23,40.79750469501841,-74.25298272397734,4.1
2016-03-06,40.58260944205076,-73.82839108362835,2.7
2015-06-24,40.88763516630481,-73.91853167822381,24.4
2016-08-19,40.63062390591959,-73.8875836724302,26.4
2015-09-15,40.90294080567688,-74.13954145229344,21.5
2016-03-05,40.7278474494345,-73.79732332108688,1.7
2016-10-06,40.56585293740684,-74.05346851852889,16.6
2015-10-16,40.81448401512312,-74.13074808200292,13.5
2015-03-28,40.60769170921061,-74.04654363369764,4.1
2015-02-14,40.917083248306504,-74.15625083275174,-6.2
2016-12-10,40.67201515102561,-74.06576962376403,-0.5
2015-12-23,40.73711049443121,-73.94869625389003,12.6
2015-04-13,40.76516967285293,-74.02033608192231,13.8
2016-03-04,40.62856312214628,-73.9948833941445,0.7
2016-05-04,40.75412282215266,-74.02890715510873,10.9
2015-02-10,40.817168001884724,-74.1300986290207,-1.0
2015-12-12,40.830755045844796,-74.00650106536958,13.0
2015-02-12,40.58415245003823,-73.7309804973505,-0.4
2016-02-06,40.72121999736904,-73.98817997667219,0.8
2015-05-10,40.581403690168166,-74.01895020167946,20.5
2015-02-27,40.8406261377126,-73.85584179732653,-5.5
2016-01-16,40.55426287796237,-74.01976332506771,8.2
2015-01-06,40.57381530954586,-74.0649162959942,-6.4
2016-05-17,40.628428269315634,-74.02135038975892,14.9
2016-04-02,40.832414992174684,-74.25271440540615,12.1
2016-04-08,40.83402259432177,-73.7840227101039,9.1
2015-02-27,40.91698460432067,-74.0077402708993,-5.5
2015-10-25,40.75727561178906,-73.95916247197103,15.3
2015-02-27,40.51956616562553,-73.84568928445434,-3.9
2015-09-30,40.684008626663775,-73.94344183498113,23.6
2015-06-11,40.49487745443565,-73.95573550982161,27.0
2015-05-25,40.49096729225941,-74.16157585552425,23.5
2015-04-15,40.82860694538387,-74.18687788267098,15.0
2015-03-12,40.84451019311896,-73.96066108761815,6.0
2016-04-28,40.59872455792188,-74.00514489614808,11.3
2015-10-17,40.78511221936094,-73.7015969366555,12.1
2015-09-22,40.874866257889806,-74.04967971740395,18.7
2015-03-28,40.49061709690052,-73.85589749797586,3.9
2016-11-26,40.70891407575788,-74.17681398090599,9.1
2016-09-22,40.638105693359456,-73.72664755566962,22.7
2015-11-08,40.839642213660916,-73.86124119784888,10.3
2015-06-21,40.5007999346744,-73.9030476124473,24.8
2015-06-16,40.84273148681843,-73.97647871867892,21.9
2016-07-19,40.79740596798176,-73.96239136855982,25.8
2016-11-22,40.52488395314013,-74.10315575014886,4.0
2015-11-04,40.8264061294551,-74.02952707482137,14.9
2015-10-26,40.5782303290242,-74.08877342150136,11.3
2016-12-24,40.5913161740446,-73.95666503136091,4.8
2016-01-24,40.89295811623636,-74.01929115426651,-2.5
2016-11-28,40.50697245021261,-74.1217691948649,6.4
2016-11-17,40.63299824595399,-73.86533535892855,13.1
2016-11-05,40.78686761772323,-74.14152799900467,10.1
2015-07-14,40.71570038468667,-73.8937081148156,24.6
2015-05-28,40.81032117076451,-74.14416931099264,25.0
2016-07-27,40.71297613723817,-74.15094863343376,28.7
2015-05-13,40.84506452325904,-73.98976242542811,16.2
2016-02-07,40.75397229050791,-73.8713652580523,2.6
2015-09-27,40.658401276935884,-73.90975700082265,17.4
2015-01-23,40.638452672484924,-73.75831246039228,0.7
2016-06-08,40.61756348212143,-73.97677669277913,17.3
2016-06-28,40.81506844790996,-74.06277749216801,22.9
2015-06-03,40.91432305599806,-74.22419923726277,15.2
2016-01-03,40.86979316624682,-73.80590745929881,2.6
2015-07-28,40.55875940053348,-74.10654931324133,27.8
2015-12-27,40.825267860525614,-74.23082522432244,10.4
2015-08-09,40.551326735186265,-73.80905874092767,24.1
2015-04-15,40.66949480018312,-74.05519816753616,16.6
2015-10-26,40.726086552973506,-73.80375952072853,11.5
2015-08-28,40.55619173193077,-73.7404091199266,23.0
2016-02-03,40.68319965069194,-73.84276615110674,8.1
2016-11-05,40.6271934826291,-73.79819647004851,12.1
2016-07-18,40.581545257864,-74.09718673865018,28.6
2016-02-22,40.59162174542689,-74.05060062211592,7.5
2015-01-23,40.511995621093625,-74.16167963074545,0.1
2015-06-17,40.50626909094165,-74.16965009536091,23.4
2016-05-17,40.87368414814375,-73.96680325156771,14.9
2015-09-17,40.62765589656998,-73.7697129039598,23.4
2015-07-18,40.63513958291617,-73.87111209380008,24.4
2015-01-16,40.83759380960421,-73.7916559834416,-1.3
2016-01-29,40.518597740194224,-73.86557622199273,3.2
2015-08-20,40.77037690703085,-73.84090959706523,27.1
2015-10-05,40.78870336726666,-73.92201160319605,14.1
2016-09-02,40.579120842874154,-73.82281950220978,22.8
2016-06-18,40.63666843810619,-74.00412226225608,22.1
2016-05-19,40.545749927154844,-74.0769023961157,15.9
2016-03-22,40.83598193885512,-74.19254493214179,6.8
2015-09-20,40.89964552708378,-74.0788248337138,22.1
2015-08-05,40.70560727138596,-73.77899542975392,27.8
2015-06-11,40.73800026614013,-74.23832955917628,26.1
2015-06-14,40.80248488360681,-73.74965407457118,23.9
2015-12-12,40.662227516190335,-74.15927372000233,13.4
2016-02-03,40.60430148696461,-74.07169116101373,8.7
2015-12-23,40.86982818071162,-74.20686062251724,10.8
2015-11-29,40.77873148829173,-73.87911078267811,6.4
2015-12-20,40.854463917144244,-74.08358646974277,3.6
2015-01-10,40.67517450445158,-74.07981777871139,-6.6
2015-12-11,40.561131369743464,-74.07138437333506,11.5
2016-08-27,40.65831939683878,-73.858991450745,27.4
2016-02-28,40.683574861659004,-74.19583814994517,7.1
2016-07-05,40.87391136571924,-74.15737235317532,25.7
2015-07-12,40.860764042700964,-74.1708312413348,24.5
2015-08-08,40.49524473248715,-73.97146973493315,23.9
2016-09-06,40.54989682201813,-74.23259167217856,25.3
2016-04-08,40.898560438600946,-74.08090027875001,7.2
2016-09-05,40.61270173857206,-73.72164489694111,22.4
2015-07-06,40.70369404427472,-73.7754777547495,24.0
2015-05-12,40.88192583526999,-74.14502471047334,24.6
2015-02-23,40.62457140581071,-74.16434849685051,-1.7
2015-07-11,40.8391888678213,-74.20536251147884,23.8
2016-07-14,40.580931041836685,-74.00197900661114,27.1
2016-05-05,40.69246952681563,-74.0498374226843,10.7
2016-03-05,40.73336632716265,-74.08019595916217,1.6
2016-02-01,40.85200232020605,-74.2507416022315,7.4
2016-09-10,40.513522115700354,-74.14927362052269,28.3
2016-08-29,40.55937836535665,-74.18246685872724,27.3
2016-08-03,40.797554519109326,-74.10085099571423,22.7
2015-08-06,40.888953196224534,-73.8374439829757,23.5
2016-01-04,40.87769244787622,-74.03648939571654,-2.4
2015-07-04,40.60268617913999,-73.77457060785423,22.9
2016-06-07,40.63966717979104,-73.97109579350567,25.0
2015-06-21,40.572278730694244,-73.92604958464317,25.2
2015-11-04,40.52022963794671,-73.75759751427749,15.4
2015-03-11,40.50747787916497,-73.82424867383124,9.3
2016-02-17,40.534334047530606,-74.1812959726403,4.0
2016-03-17,40.733357774916506,-74.16916617151068,11.7
2016-07-17,40.84272757996267,-73.83291389506918,27.9
2016-08-19,40.650509987088,-73.90469632667113,27.3
2016-11-23,40.89607291065397,-74.06295041131331,4.3
2015-09-04,40.778043104222235,-74.05952459077908,26.1
2015-02-20,40.70596632631994,-73.79325346130778,-11.6
2015-01-26,40.66118309365349,-73.94657723719244,-3.4
2016-10-24,40.86655029094926,-74.05448533859241,12.6
2016-07-18,40.69297517852558,-74.07449092908483,28.6
2016-05-30,40.66329154770613,-73.7667013560361,20.2
2016-07-23,40.71050167362938,-73.77311384680998,30.8
2016-12-11,40.87412197898596,-73.76043308131091,-1.4
2015-12-14,40.79964768699185,-73.72779087152762,12.9
2015-06-11,40.51487301618766,-74.09468863924344,27.0
2016-12-09,40.560204300811044,-74.21012314482972,1.7
2015-09-24,40.69354755574462,-73.90975743949917,20.3
2015-10-14,40.82030401508579,-73.96290697885811,16.6
2015-05-25,40.558039780215196,-74.22034152797539,23.5
2015-04-26,40.743451775277016,-74.11682806571847,12.0
2016-09-02,40.73517255131379,-74.0453272835242,24.5
2016-06-17,40.66979185230572,-74.11324972186277,21.9
2016-12-22,40.709735068672266,-73.7947276203023,5.6
2016-11-02,40.62487319594583,-73.9050732424263,15.2
2016-01-21,40.67171971383321,-73.91117496179555,0.0
2015-12-14,40.908447668500756,-73.78638106502375,11.9
2015-08-30,40.88629852260669,-73.96515015980106,25.9
2016-02-04,40.70654717595818,-73.77700871205762,11.6
2016-03-18,40.889558962471355,-73.97942964295011,9.2
2015-12-23,40.908493053533014,-73.76146754296003,10.1
2015-02-11,40.56793265126702,-73.90293661148309,-1.3
2015-02-10,40.543179601419105,-73.90349084651149,-1.2
2015-12-28,40.54147384559697,-73.9686167501084,6.7
2015-11-25,40.5247539751832,-73.81689830800278,5.8
2015-01-22,40.62663688351581,-73.84218822871715,1.9
2016-02-27,40.62879224701884,-73.92332901350261,0.3
2015-05-01,40.52445485934639,-73.90898463672409,10.8
2015-06-15,40.58185003619757,-74.0489641561731,23.0
2016-11-21,40.72226592484412,-73.94233062007805,4.8
2016-08-29,40.90384406749328,-74.10645127349434,27.1
2015-12-20,40.913085879126776,-74.1829157927324,2.8
2016-01-14,40.5205637379498,-73.7560926460777,-1.5
2015-03-06,40.59298637472185,-74.09751786097267,-6.8
2016-11-16,40.56008288353246,-73.86079729051633,11.3
2015-08-22,40.605312550986234,-74.05095186067581,25.3
2016-08-10,40.482974781975834,-73.76112617796718,25.9
2015-05-03,40.849241222141565,-73.77023312957398,12.6
2016-02-18,40.55005296764085,-73.76132555251186,1.4
2016-09-02,40.84901672641918,-74.17927698562805,21.1
2016-03-31,40.60271073499912,-74.069551483972,14.5
2015-05-07,40.57608853096458,-73.99528086968755,18.2
2016-07-25,40.49366520716478,-74.04491751951332,28.8
2016-04-27,40.87739991591881,-74.21498272753404,11.3
2016-09-02,40.80299612004185,-73.72463931345949,22.8
2015-01-18,40.81080736597425,-73.93198025605138,-0.1
2016-12-07,40.58320195194108,-74.16333139949356,5.3
2015-07-17,40.82847282894305,-74.2359068835084,21.0
2016-12-04,40.8178661456064,-73.92101399346132,5.6
2016-04-22,40.86830287201229,-73.91093530954149,21.7
2016-06-18,40.58206613110785,-73.87654345534284,20.3
2015-06-18,40.84355141537486,-74.08085893859035,19.9
2015-11-21,40.77626389898109,-74.15502158372212,7.5
2016-08-20,40.51252813916732,-73.9624764568012,26.5
2015-11-10,40.68631695341265,-73.93021490541034,13.2
2015-12-02,40.63713256889581,-74.15799443472109,9.2
2015-11-05,40.76048768635873,-74.11322582216833,16.8
2015-05-05,40.77863030926263,-73.88674497507407,23.7
2015-12-14,40.50027680112718,-73.76681773957003,12.9
2016-11-23,40.49298557118378,-74.11561978831735,4.2
2015-12-06,40.613985344716816,-73.73328050191975,7.0
2015-01-22,40.506851301499786,-73.7935460383482,1.9
2016-12-31,40.598437925127115,-73.72788490442542,3.3
2016-02-27,40.86741943047407,-73.90573254162943,0.7
2016-09-21,40.57189295297648,-73.71825734303668,22.9
2015-10-20,40.588132961043655,-73.70562403490382,13.2
2015-05-23,40.6446740244269,-73.70556999487313,15.6
2015-07-20,40.61107083943154,-73.83210470270276,29.7
2015-12-19,40.664957100685285,-73.92892917505388,3.3
2015-05-16,40.49558113882148,-73.9352992704251,16.9
2016-06-12,40.84224095813645,-73.92876544357415,24.6
2015-04-24,40.732679224014895,-73.97753688615906,6.9
2016-11-15,40.509001307473085,-73.83886772429318,10.7
2016-02-27,40.49005771183351,-73.73740652309984,0.3
2016-07-07,40.68993499201595,-73.78089075625009,26.2
2016-08-19,40.606138008042386,-74.06385221864,27.3
2015-05-15,40.643640964719715,-73.86391348589581,15.9
2015-01-28,40.76723774947388,-74.13205039659465,-4.7
2016-03-16,40.704782039776426,-73.78189598093006,10.1
2015-03-14,40.85087715321861,-73.82087019486096,6.2
2015-05-12,40.70121697450632,-73.8231162879679,22.6
2015-06-04,40.767598369769814,-74.21441232192157,14.8
2015-06-19,40.71559127483139,-73.97703071999561,23.6
2015-09-30,40.760811343388326,-73.89503680203353,23.6
2016-05-19,40.556632071670165,-74.05366869807287,15.9
2015-05-27,40.87124292804202,-73.85946747138107,24.4
2016-10-13,40.81228013495665,-74.1595417257328,14.5
2016-12-06,40.61945369131007,-73.96182785451174,5.4
2015-04-05,40.81795486400161,-73.8956736736831,9.2
2016-04-13,40.56117679301288,-74.09145909548317,9.1
2015-03-23,40.844276773257924,-74.08417368231088,-1.2
2016-04-15,40.83734788585839,-73.85892147845873,10.6
2016-01-19,40.83204034355723,-74.087454388342,-5.0
2016-12-25,40.55073958653949,-74.00965561223761,6.3
2016-09-16,40.694939725747446,-73.97946835787951,19.4
2016-05-16,40.68953761257943,-73.91275443237694,11.0
2015-09-14,40.681195511732774,-74.22070497836552,19.0
2015-07-18,40.75902979235564,-73.90272362508463,24.9
2016-11-06,40.77638170098463,-73.94730169973563,12.5
2016-10-01,40.52869401826298,-74.04929962540572,14.9
2015-11-28,40.56636155006205,-73.98010979079221,13.1
2016-02-17,40.83864927086881,-73.88432659665017,2.9
2015-08-18,40.73226278306843,-74.15130830133707,28.8
2015-12-06,40.78443087319186,-74.25829988210333,3.6
2015-05-18,40.510229036388644,-73.98085237596023,20.5
2016-05-06,40.67686810971466,-74.19471897879993,10.9
2016-01-02,40.875578915123235,-74.03991847732271,1.6
2015-09-19,40.67671909648258,-74.17221377989235,22.7
2015-12-09,40.8971662140152,-74.13754046816837,6.9
2016-07-25,40.57639187035417,-73.71489894883307,25.7
2016-10-10,40.64864521092307,-73.99874015931994,13.1
2016-10-28,40.8663135970035,-74.25625272841859,7.1
2015-10-07,40.729384446731714,-74.02530922439661,18.1
2016-08-10,40.80883389824382,-74.19704259498957,26.9
2015-06-11,40.65276766619398,-73.74774855453427,23.7
2015-02-18,40.5358720616162,-73.99689638390058,-5.4
2016-07-10,40.519494974010996,-73.7884160902262,22.9
2015-05-17,40.858151338613446,-73.7620131512134,20.8
2015-01-14,40.692393248078226,-74.21644582545325,-6.6
2016-01-11,40.62910804884454,-73.95169310419372,2.4
2016-05-23,40.47754596245604,-73.90738319999157,16.3
2015-10-06,40.538213405273034,-74.06208617973881,16.0
2016-11-04,40.65097275895129,-73.95316517132365,14.3
2015-07-18,40.52664840631083,-73.7718458556174,24.4
2016-10-01,40.80949404546081,-74.03097144717351,15.1
2016-01-28,40.701037037555764,-73.92906335226415,1.3
2016-06-20,40.68438576968088,-73.88643473188083,23.1
2016-02-15,40.85550960378269,-74.15621040722615,-6.9
2015-12-23,40.56813352516939,-74.14985369910477,12.6
2015-01-27,40.647985828772725,-74.11412876051988,-4.1
2015-06-30,40.60315484811008,-73.81546977611923,22.9
2016-06-12,40.66757139060698,-74.2342186055011,27.9
2015-10-16,40.67327127388354,-74.21956947925014,14.1
2016-05-22,40.72951846549504,-73.86358181041044,15.4
2016-06-21,40.71697368942205,-74.24353287623522,25.7
2015-01-09,40.626560596978294,-73.70105729793553,-3.3
2016-08-16,40.70920276456126,-73.86012057306031,27.7
2016-04-06,40.63079088323946,-73.71468381151908,2.9
2016-03-08,40.608621651508365,-73.94340050239813,12.2
2015-05-05,40.86440694316138,-73.78592400293951,22.4
2015-06-05,40.50906050182038,-74.093762998566,15.9
2016-03-11,40.746966510968385,-74.03174427598088,17.7
2016-03-02,40.90146103233407,-74.19334533313356,5.4
2015-06-30,40.90844336448582,-73.77755904917944,21.7
2015-05-15,40.785822425048494,-74.09567760207489,17.0
2015-05-16,40.76934034223158,-73.82237997029652,16.9
2015-03-26,40.76970777009594,-73.8560479233702,7.3
2016-05-21,40.906734135226294,-74.08923755748562,15.9
2016-09-28,40.57791757370621,-74.03329817389533,18.2
2015-01-05,40.89927745953095,-73.72363924160852,0.5
2015-08-07,40.540174191136884,-73.85984738027986,24.8
2016-10-24,40.820826037962114,-74.0941113555455,12.6
2015-01-19,40.63841425561691,-74.17398366161345,3.4
2016-03-27,40.52231480268262,-74.02333360109128,7.6
2015-01-05,40.724184855002775,-74.20402422109721,5.4
2015-03-23,40.859895705329585,-74.02529187498936,-1.2
2015-05-07,40.72525513697647,-73.85460283474731,16.4
2016-10-07,40.70646139700197,-73.89891053062856,17.2
2015-07-30,40.851430274491555,-73.86025795421835,27.3
2015-05-26,40.85152270781962,-73.96724468612938,25.2
2015-06-02,40.49792254224892,-73.84986320610554,11.9
2016-01-16,40.80638454432809,-73.79195630019886,8.7
2016-06-04,40.695965475958566,-73.89482030291525,22.3
2016-05-11,40.82521468491031,-73.73974557060644,15.3
2016-05-22,40.68681099560394,-73.80139371546952,15.2
2016-09-04,40.77840439551976,-74.1438394747777,21.7
2015-11-17,40.603225012754166,-73.96197879303892,9.4
2015-09-23,40.87492941112388,-73.9392015388145,19.4
2015-02-09,40.82463809384346,-74.17942840529625,-3.3
2016-12-17,40.79824412233695,-73.93310778457148,-0.8
2016-08-06,40.82019528436408,-74.17461656535595,26.3
2015-11-16,40.78375934574823,-74.19780844004677,11.3
2015-02-25,40.858789168175576,-74.17633986217632,-4.9
2016-01-26,40.90489744749403,-74.24790390960058,0.3
2015-10-28,40.640935003977695,-74.1492526675902,14.6
2016-11-12,40.774890041599626,-73.87969739950164,7.9
2016-05-14,40.70330700709814,-74.13902776246871,18.7
2015-03-18,40.51849374675749,-73.87784767094739,1.8
2016-07-19,40.71599990774126,-74.0952029371002,26.2
2015-01-05,40.60842057793537,-73.73100234899641,6.1
2016-07-15,40.66163257655742,-73.70791096509687,28.6
2015-11-29,40.77926863411602,-74.097696314264,5.3
2016-08-26,40.67691191438837,-74.10273921962732,28.8
2016-04-26,40.698339000016304,-74.09414563351997,14.7
2016-03-14,40.49601228230129,-74.02446746099312,8.9
2016-10-10,40.55913803034463,-73.8477666184106,13.0
2015-01-22,40.541158101564974,-73.80974778313761,1.9
2016-10-31,40.90123856247495,-73.85299359252038,9.8
2015-02-27,40.74502683055395,-74.00476730210404,-4.8
2015-06-20,40.83286944283269,-74.25193599961518,19.3
2016-04-21,40.61906087746106,-73.81863982392188,12.2
2015-06-18,40.65571471319147,-74.10364742369647,19.4
2015-07-10,40.57473621851866,-74.23805013782403,24.9
2015-02-04,40.83616106881662,-74.2272407914899,-4.9
2015-03-06,40.504770053515315,-73.70783711924541,-6.6
2016-04-28,40.53628106823601,-73.8352540886273,11.0
2015-12-25,40.650275191557874,-73.89143814468231,15.8
2015-09-01,40.705967823192815,-73.83838137532085,27.3
2015-07-20,40.49343802521934,-73.96002157256814,31.7
2015-03-31,40.60736070222328,-73.80039491444533,6.9
2016-03-25,40.89338495521432,-73.8408220111666,13.8
2015-10-22,40.64143708356629,-74.07725928719783,17.2
2016-02-21,40.682784486599196,-74.01056835804556,10.5
2015-06-10,40.73001297536589,-73.86360615551457,24.1
2016-11-04,40.615445955189294,-74.23859840985082,14.3
2015-03-24,40.623269923296256,-73.97919307968817,1.3
2016-09-13,40.594061655287454,-73.95818530188302,21.5
2015-02-11,40.668904316990556,-73.9318584306538,-2.5
2015-04-18,40.65165561035129,-73.91190774610364,20.2
2016-08-25,40.681170925297366,-74.2073787202994,25.5
2015-11-01,40.556296370646066,-74.06756723315233,13.4
2015-07-23,40.88450396425784,-73.84228001296385,23.7
2016-11-24,40.51835452772356,-73.87892241779305,6.7
2015-01-10,40.65414578955287,-73.83610485248964,-5.3
2015-01-25,40.599354423450286,-73.70315081343503,3.7
2016-08-28,40.764760561221834,-73.83855688059595,25.7
2016-01-26,40.77996261859443,-73.98229370181872,1.5
2016-11-23,40.83595056715315,-73.97944118920589,4.3
2015-02-26,40.822173947647485,-74.0801654473286,-4.6
2016-06-25,40.60751415310033,-73.9401424042741,22.7
2015-11-07,40.49257472766163,-73.92058508352184,18.2
2016-03-14,40.74909677405071,-74.1565276898356,7.4
2015-10-23,40.54864251412216,-74.12885909617002,15.7
2015-08-14,40.48568211488976,-73.86570981054655,24.9
2015-07-27,40.884460494921775,-73.71456544443161,24.1
2016-10-24,40.73531391306866,-73.74921584710091,14.8
2016-03-15,40.86158797439871,-73.71104603996304,9.3
2016-12-18,40.75400615338862,-74.21984274003292,3.0
2016-01-06,40.58593826442787,-74.03256658881575,-2.1
2016-01-24,40.84482408659688,-73.86119253601194,-2.5
2015-06-25,40.72399453023323,-73.82112602633102,24.3
2015-02-16,40.65272534004691,-73.90265859094654,-12.8
2015-04-22,40.725512435769645,-74.01012663996381,14.3
2015-04-22,40.91715206372487,-74.0018397025874,13.1
2016-12-15,40.508682628076585,-74.20053390944854,-2.2
2016-02-09,40.70754437137732,-73.98030316995373,-0.6
2016-01-09,40.66873894796628,-73.728746960583,7.2
2015-08-10,40.55299816034829,-74.07271377743477,23.6
2015-06-20,40.83356681788205,-73.79104817262946,22.3
2016-03-19,40.59207092454523,-74.03926627046746,6.3
2016-07-02,40.651975905336904,-73.87827795763022,23.6
2016-02-06,40.551334326798205,-74.20393337488248,0.8
2016-11-07,40.78885840128343,-74.24090505521116,5.4
2016-12-26,40.62030841163945,-74.1073308643761,1.9
2015-10-17,40.76497858191004,-74.21744170153099,7.8
2016-06-21,40.492687641871456,-73.72292068893915,25.6
2015-08-27,40.657536410041416,-73.81256395393054,24.2
2015-06-08,40.85353459771865,-73.98397277685739,21.3
2015-08-12,40.760317620174746,-73.77299533666428,26.2
2016-08-07,40.54624331378456,-73.88114969674227,26.9
2015-11-16,40.63634523309056,-74.07432473930389,13.2
2015-12-23,40.635697196105404,-73.85207117749844,12.4
2016-08-10,40.69376718728242,-73.85758469149856,25.9
2016-02-01,40.77822311840893,-74.08607588188381,7.7
2015-03-21,40.74422320939824,-74.01997008392516,1.6
2016-12-27,40.88951355942705,-74.06124610457631,11.2
2016-11-12,40.51770416684147,-73.96549873505276,6.7
2016-02-15,40.81311062334701,-74.16262116779274,-6.9
2016-04-27,40.79020829540656,-74.24940380900978,11.3
2016-05-24,40.53130887304502,-74.14681467122139,18.5
2016-10-06,40.63860929968996,-74.2033169047439,16.6
2016-05-01,40.73678538447757,-73.90864086563609,9.4
2015-12-20,40.81943266815969,-73.87746403292401,3.6
2015-08-29,40.89737409662099,-74.01086342962765,23.1
2016-10-20,40.74223693904531,-73.76796651398,19.3
2015-12-07,40.586635192793906,-74.20833269195519,7.3
2016-09-29,40.624410809682225,-74.05618448874851,16.3
2016-02-13,40.797071340045996,-73.99999547525016,-8.6
2016-06-27,40.808439402864835,-74.24806599536643,23.3
2015-07-16,40.746971974461125,-73.73871265230402,22.8
2015-10-19,40.8681791817408,-74.02116210406903,5.8
2015-05-12,40.49122080515929,-74.14965961223254,23.7
2015-04-01,40.571026442396075,-74.217373294355,4.7
2015-03-21,40.81444686303164,-73.75297636577108,1.4
2016-11-04,40.89251025087267,-73.8793345149589,12.9
2015-06-03,40.61583843840835,-74.11268536800772,14.4
2016-01-21,40.76797944997504,-74.0331808174299,-1.0
2015-04-01,40.77844770237827,-74.25153188607503,3.8
2016-06-26,40.58538265295801,-74.19996661781403,23.9
2016-09-29,40.68563696275792,-73.86682735818664,16.4
2016-08-27,40.662615529813706,-74.04019870329337,26.8
2015-02-02,40.652069426209884,-73.86374676707631,-0.2
2015-11-06,40.59129131157842,-74.16138668456097,20.3
2015-08-10,40.859838654824884,-74.12691843384302,23.9
2016-03-30,40.90268160639583,-73.73833225196566,4.9
2016-03-23,40.57888353024153,-73.71797327403037,12.9
2015-11-17,40.59820604083084,-73.93594908270471,9.4
2015-02-26,40.4940418094332,-74.1392784664574,-3.5
2016-05-29,40.691531511835294,-74.12782589533725,26.4
2015-06-30,40.62555981658308,-73.7248274593249,22.9
2016-09-15,40.73414771966565,-73.87327114144193,21.5
2015-12-30,40.617373968583706,-73.86993043793285,6.2
2016-12-02,40.56956326498603,-73.81730361532458,8.1
2015-04-29,40.83179817557892,-74.18122458419388,16.6
2015-12-01,40.70744099111669,-74.17651718203318,8.2
2016-02-23,40.81421829338963,-74.23276387043212,1.9
2015-09-06,40.85420946214524,-74.06523059406378,22.6
2016-09-20,40.66756265768282,-73.81245212521384,22.6
2015-05-27,40.83261616333308,-74.03806463117861,24.4
2016-05-03,40.69229828758837,-74.01982921801284,12.5
2016-04-11,40.59278718754735,-73.95048081924817,10.8
2015-05-07,40.498248995106024,-73.8784374246619,16.4
2015-12-15,40.674881661118974,-73.74791393747195,15.7
2016-07-04,40.789694818169636,-74.19598931110525,22.9
